"WeekNum","Province","WeekStart","TestVol","nit","rit","dit","ait","Vaccine1Dose","Vaccine2Dose"
5,"Alberta",2020-04-23,29781,1764,643,21,2296,0,0
5,"British Columbia",2020-04-23,15049,292,226,19,638,0,0
5,"Canada",2020-04-23,183150,11407,6341,1022,25198,0,0
5,"Manitoba",2020-04-23,3252,16,59,0,82,0,0
5,"New Brunswick",2020-04-23,2083,0,10,0,14,0,0
5,"Newfoundland and Labrador",2020-04-23,2359,2,26,0,48,0,0
5,"Northwest Territories",2020-04-23,88,0,0,0,0,0,0
5,"Nova Scotia",2020-04-23,5426,163,199,16,453,0,0
5,"Nunavut",2020-04-23,65,0,0,0,0,0,0
5,"Ontario",2020-04-23,78870,3483,3391,337,5481,0,0
5,"Prince Edward Island",2020-04-23,528,1,0,0,2,0,0
5,"Quebec",2020-04-23,41766,5629,1757,627,16111,0,0
5,"Repatriated travellers",2020-04-23,0,0,0,0,0,0,0
5,"Saskatchewan",2020-04-23,3821,57,30,2,57,0,0
5,"Yukon",2020-04-23,70,0,0,0,3,0,0
6,"Alberta",2020-04-30,28092,798,1599,25,3105,0,0
6,"British Columbia",2020-04-30,17663,168,189,15,679,0,0
6,"Canada",2020-04-30,209725,11898,7844,1236,28623,0,0
6,"Manitoba",2020-04-30,3966,10,29,1,49,0,0
6,"New Brunswick",2020-04-30,2499,2,4,0,4,0,0
6,"Newfoundland and Labrador",2020-04-30,1833,1,19,0,30,0,0
6,"Northwest Territories",2020-04-30,125,0,0,0,0,0,0
6,"Nova Scotia",2020-04-30,5129,63,132,13,374,0,0
6,"Nunavut",2020-04-30,70,0,0,0,0,0,0
6,"Ontario",2020-04-30,99674,2994,3610,433,4895,0,0
6,"Prince Edward Island",2020-04-30,500,0,2,0,3,0,0
6,"Quebec",2020-04-30,45758,7733,2236,749,19380,0,0
6,"Repatriated travellers",2020-04-30,0,0,13,0,0,0,0
6,"Saskatchewan",2020-04-30,4289,129,21,0,88,0,0
6,"Yukon",2020-04-30,106,0,3,0,2,0,0
7,"Alberta",2020-05-07,24098,444,1524,8,2094,0,0
7,"British Columbia",2020-05-07,13214,121,365,8,650,0,0
7,"Canada",2020-05-07,215180,8781,6993,1072,31261,0,0
7,"Manitoba",2020-05-07,3707,6,9,0,33,0,0
7,"New Brunswick",2020-05-07,2643,0,0,0,2,0,0
7,"Newfoundland and Labrador",2020-05-07,1473,1,3,0,13,0,0
7,"Northwest Territories",2020-05-07,130,0,0,0,0,0,0
7,"Nova Scotia",2020-05-07,4471,26,209,10,255,0,0
7,"Nunavut",2020-05-07,135,0,0,0,0,0,0
7,"Ontario",2020-05-07,107207,2514,2623,336,4070,0,0
7,"Prince Edward Island",2020-05-07,715,0,1,0,1,0,0
7,"Quebec",2020-05-07,52541,5604,2186,710,23934,0,0
7,"Repatriated travellers",2020-05-07,0,0,0,0,0,0,0
7,"Saskatchewan",2020-05-07,4774,65,73,0,196,0,0
7,"Yukon",2020-05-07,71,0,0,0,0,0,0
8,"Alberta",2020-05-14,28037,309,508,8,1131,0,0
8,"British Columbia",2020-05-14,12161,91,142,17,372,0,0
8,"Canada",2020-05-14,219713,7847,5529,731,31919,0,0
8,"Manitoba",2020-05-14,4240,1,6,0,30,0,0
8,"New Brunswick",2020-05-14,2244,0,2,0,2,0,0
8,"Newfoundland and Labrador",2020-05-14,1123,0,3,0,9,0,0
8,"Northwest Territories",2020-05-14,89,0,0,0,0,0,0
8,"Nova Scotia",2020-05-14,3192,21,86,6,66,0,0
8,"Nunavut",2020-05-14,53,0,0,0,0,0,0
8,"Ontario",2020-05-14,99873,2538,2345,202,3574,0,0
8,"Prince Edward Island",2020-05-14,851,0,0,0,0,0,0
8,"Quebec",2020-05-14,63895,4844,2352,498,26544,0,0
8,"Repatriated travellers",2020-05-14,0,0,0,0,0,0,0
8,"Saskatchewan",2020-05-14,3911,43,85,0,178,0,0
8,"Yukon",2020-05-14,53,0,0,0,0,0,0
9,"Alberta",2020-05-21,23378,210,522,13,926,0,0
9,"British Columbia",2020-05-21,11357,83,143,13,307,0,0
9,"Canada",2020-05-21,192138,7396,5484,735,33434,0,0
9,"Manitoba",2020-05-21,3886,2,14,0,18,0,0
9,"New Brunswick",2020-05-21,2148,3,0,0,1,0,0
9,"Newfoundland and Labrador",2020-05-21,1090,0,5,0,4,0,0
9,"Northwest Territories",2020-05-21,77,0,0,0,0,0,0
9,"Nova Scotia",2020-05-21,3477,8,19,2,29,0,0
9,"Nunavut",2020-05-21,61,0,0,0,0,0,0
9,"Ontario",2020-05-21,69620,2709,2182,193,3675,0,0
9,"Prince Edward Island",2020-05-21,874,0,0,0,0,0,0
9,"Quebec",2020-05-21,73166,4364,2497,510,28368,0,0
9,"Repatriated travellers",2020-05-21,0,0,13,0,0,0,0
9,"Saskatchewan",2020-05-21,2974,17,89,4,106,0,0
9,"Yukon",2020-05-21,25,0,0,0,0,0,0
10,"Alberta",2020-05-28,23655,150,481,4,652,0,0
10,"British Columbia",2020-05-28,12006,73,99,4,241,0,0
10,"Canada",2020-05-28,253475,5566,4871,733,34772,0,0
10,"Manitoba",2020-05-28,5960,6,11,0,14,0,0
10,"New Brunswick",2020-05-28,8470,12,0,0,6,0,0
10,"Newfoundland and Labrador",2020-05-28,1379,1,1,0,3,0,0
10,"Northwest Territories",2020-05-28,114,0,0,0,0,0,0
10,"Nova Scotia",2020-05-28,5132,5,18,1,19,0,0
10,"Nunavut",2020-05-28,72,0,0,0,0,0,0
10,"Ontario",2020-05-28,118550,2564,2439,157,3994,0,0
10,"Prince Edward Island",2020-05-28,999,0,0,0,0,0,0
10,"Quebec",2020-05-28,73083,2745,1779,566,29782,0,0
10,"Repatriated travellers",2020-05-28,0,0,0,0,0,0,0
10,"Saskatchewan",2020-05-28,4013,10,43,1,61,0,0
10,"Yukon",2020-05-28,40,0,0,0,0,0,0
11,"Alberta",2020-06-04,36193,200,167,4,334,0,0
11,"British Columbia",2020-06-04,11574,57,85,1,201,0,0
11,"Canada",2020-06-04,259072,4040,5591,460,34340,0,0
11,"Manitoba",2020-06-04,5096,2,3,0,7,0,0
11,"New Brunswick",2020-06-04,3490,16,1,1,15,0,0
11,"Newfoundland and Labrador",2020-06-04,1756,0,0,0,2,0,0
11,"Northwest Territories",2020-06-04,93,0,0,0,0,0,0
11,"Nova Scotia",2020-06-04,4578,3,1,2,2,0,0
11,"Nunavut",2020-06-04,66,0,0,0,0,0,0
11,"Ontario",2020-06-04,132434,2294,2569,163,3828,0,0
11,"Prince Edward Island",2020-06-04,963,0,0,0,0,0,0
11,"Quebec",2020-06-04,58885,1457,2743,287,29922,0,0
11,"Repatriated travellers",2020-06-04,0,0,0,0,0,0,0
11,"Saskatchewan",2020-06-04,3918,11,22,2,29,0,0
11,"Yukon",2020-06-04,25,0,0,0,0,0,0
12,"Alberta",2020-06-11,48923,254,139,2,379,0,0
12,"British Columbia",2020-06-11,11228,95,94,1,183,0,0
12,"Canada",2020-06-11,297369,2728,5378,301,31868,0,0
12,"Manitoba",2020-06-11,4662,6,8,0,7,0,0
12,"New Brunswick",2020-06-11,3383,13,12,1,29,0,0
12,"Newfoundland and Labrador",2020-06-11,1912,0,1,0,2,0,0
12,"Northwest Territories",2020-06-11,102,0,0,0,0,0,0
12,"Nova Scotia",2020-06-11,4441,0,3,0,4,0,0
12,"Nunavut",2020-06-11,76,0,0,0,0,0,0
12,"Ontario",2020-06-11,166826,1403,2404,80,3162,0,0
12,"Prince Edward Island",2020-06-11,1256,0,0,0,0,0,0
12,"Quebec",2020-06-11,50325,922,2708,217,28081,0,0
12,"Repatriated travellers",2020-06-11,0,0,0,0,0,0,0
12,"Saskatchewan",2020-06-11,4204,35,9,0,21,0,0
12,"Yukon",2020-06-11,31,0,0,0,0,0,0
13,"Alberta",2020-06-18,53052,295,241,2,489,0,0
13,"British Columbia",2020-06-18,11852,74,94,3,190,0,0
13,"Canada",2020-06-18,301755,2389,3074,230,29409,0,0
13,"Manitoba",2020-06-18,4693,9,0,0,8,0,0
13,"New Brunswick",2020-06-18,2778,1,14,0,27,0,0
13,"Newfoundland and Labrador",2020-06-18,2285,0,1,0,0,0,0
13,"Northwest Territories",2020-06-18,113,0,0,0,0,0,0
13,"Nova Scotia",2020-06-18,3044,0,1,1,2,0,0
13,"Nunavut",2020-06-18,107,0,0,0,0,0,0
13,"Ontario",2020-06-18,165592,1272,1552,81,2345,0,0
13,"Prince Edward Island",2020-06-18,1159,0,0,0,0,0,0
13,"Quebec",2020-06-18,52545,674,1161,143,26289,0,0
13,"Repatriated travellers",2020-06-18,0,0,0,0,0,0,0
13,"Saskatchewan",2020-06-18,4511,64,10,0,59,0,0
13,"Yukon",2020-06-18,20,0,0,0,0,0,0
14,"Alberta",2020-06-25,46621,283,273,1,506,0,0
14,"British Columbia",2020-06-25,11963,67,74,3,179,0,0
14,"Canada",2020-06-25,321398,1962,2503,107,28678,0,0
14,"Manitoba",2020-06-25,4851,10,7,0,15,0,0
14,"New Brunswick",2020-06-25,2077,0,12,0,14,0,0
14,"Newfoundland and Labrador",2020-06-25,2095,0,0,0,0,0,0
14,"Northwest Territories",2020-06-25,57,0,0,0,0,0,0
14,"Nova Scotia",2020-06-25,2713,1,0,0,0,0,0
14,"Nunavut",2020-06-25,76,0,0,0,0,0,0
14,"Ontario",2020-06-25,194509,1052,1008,41,2021,0,0
14,"Prince Edward Island",2020-06-25,1403,0,0,0,0,0,0
14,"Quebec",2020-06-25,50290,521,1088,62,25845,0,0
14,"Repatriated travellers",2020-06-25,0,0,0,0,0,0,0
14,"Saskatchewan",2020-06-25,4714,28,41,0,98,0,0
14,"Yukon",2020-06-25,27,0,0,0,0,0,0
15,"Alberta",2020-07-02,44487,374,309,4,542,0,0
15,"British Columbia",2020-07-02,11939,92,70,12,160,0,0
15,"Canada",2020-07-02,273942,2229,2653,146,27769,0,0
15,"Manitoba",2020-07-02,3732,0,12,0,18,0,0
15,"New Brunswick",2020-07-02,1759,0,3,0,3,0,0
15,"Newfoundland and Labrador",2020-07-02,2231,0,0,0,0,0,0
15,"Northwest Territories",2020-07-02,94,0,0,0,0,0,0
15,"Nova Scotia",2020-07-02,2324,4,0,0,3,0,0
15,"Nunavut",2020-07-02,65,0,0,0,0,0,0
15,"Ontario",2020-07-02,152204,1110,1461,28,1945,0,0
15,"Prince Edward Island",2020-07-02,1607,5,0,0,0,0,0
15,"Quebec",2020-07-02,49123,621,736,100,25018,0,0
15,"Repatriated travellers",2020-07-02,0,0,0,0,0,0,0
15,"Saskatchewan",2020-07-02,4354,23,62,2,80,0,0
15,"Yukon",2020-07-02,34,0,0,0,0,0,0
16,"Alberta",2020-07-09,51979,512,411,5,585,0,0
16,"British Columbia",2020-07-09,15347,141,93,3,175,0,0
16,"Canada",2020-07-09,324598,2394,2238,78,27467,0,0
16,"Manitoba",2020-07-09,4777,5,6,0,4,0,0
16,"New Brunswick",2020-07-09,2032,3,1,0,1,0,0
16,"Newfoundland and Labrador",2020-07-09,2627,1,0,0,0,0,0
16,"Northwest Territories",2020-07-09,158,0,0,0,0,0,0
16,"Nova Scotia",2020-07-09,3069,1,4,0,4,0,0
16,"Nunavut",2020-07-09,75,0,0,0,0,0,0
16,"Ontario",2020-07-09,169530,874,1115,37,1653,0,0
16,"Prince Edward Island",2020-07-09,1692,4,0,0,6,0,0
16,"Quebec",2020-07-09,67786,780,563,33,24991,0,0
16,"Repatriated travellers",2020-07-09,0,0,0,0,0,0,0
16,"Saskatchewan",2020-07-09,5480,73,45,0,48,0,0
16,"Yukon",2020-07-09,44,0,0,0,0,0,0
17,"Alberta",2020-07-16,52448,867,309,11,807,0,0
17,"British Columbia",2020-07-16,17072,213,135,0,192,0,0
17,"Canada",2020-07-16,365432,3413,25657,60,27581,0,0
17,"Manitoba",2020-07-16,6078,44,0,0,6,0,0
17,"New Brunswick",2020-07-16,2514,2,2,0,3,0,0
17,"Newfoundland and Labrador",2020-07-16,2660,2,1,0,1,0,0
17,"Northwest Territories",2020-07-16,137,0,0,0,0,0,0
17,"Nova Scotia",2020-07-16,2965,0,1,0,2,0,0
17,"Nunavut",2020-07-16,70,0,0,0,0,0,0
17,"Ontario",2020-07-16,181050,1055,892,23,1345,0,0
17,"Prince Edward Island",2020-07-16,2623,0,7,0,9,0,0
17,"Quebec",2020-07-16,89831,1079,24276,26,25102,0,0
17,"Repatriated travellers",2020-07-16,0,0,0,0,0,0,0
17,"Saskatchewan",2020-07-16,7902,149,34,0,114,0,0
17,"Yukon",2020-07-16,101,2,0,0,0,0,0
18,"Alberta",2020-07-23,60924,742,547,16,1293,0,0
18,"British Columbia",2020-07-23,17724,200,221,5,304,0,0
18,"Canada",2020-07-23,381185,3166,2323,49,5259,0,0
18,"Manitoba",2020-07-23,8287,33,7,1,49,0,0
18,"New Brunswick",2020-07-23,2077,0,0,0,3,0,0
18,"Newfoundland and Labrador",2020-07-23,3012,2,0,0,2,0,0
18,"Northwest Territories",2020-07-23,131,0,0,0,0,0,0
18,"Nova Scotia",2020-07-23,2755,0,0,1,1,0,0
18,"Nunavut",2020-07-23,98,0,0,0,0,0,0
18,"Ontario",2020-07-23,176846,879,929,14,1472,0,0
18,"Prince Edward Island",2020-07-23,1520,0,2,0,2,0,0
18,"Quebec",2020-07-23,97708,1071,513,10,1913,0,0
18,"Repatriated travellers",2020-07-23,0,0,0,0,0,0,0
18,"Saskatchewan",2020-07-23,9993,238,104,2,218,0,0
18,"Yukon",2020-07-23,110,1,0,0,2,0,0
19,"Alberta",2020-07-30,60897,637,908,13,1408,0,0
19,"British Columbia",2020-07-30,16817,272,179,1,242,0,0
19,"Canada",2020-07-30,398637,2781,2323,43,5988,0,0
19,"Manitoba",2020-07-30,9150,37,17,0,76,0,0
19,"New Brunswick",2020-07-30,1910,4,3,0,2,0,0
19,"Newfoundland and Labrador",2020-07-30,2849,0,4,0,4,0,0
19,"Northwest Territories",2020-07-30,225,0,0,0,0,0,0
19,"Nova Scotia",2020-07-30,2530,4,2,0,0,0,0
19,"Nunavut",2020-07-30,73,0,0,0,0,0,0
19,"Ontario",2020-07-30,190932,728,1006,13,1377,0,0
19,"Prince Edward Island",2020-07-30,1429,0,0,0,0,0,0
19,"Quebec",2020-07-30,101039,991,0,15,2572,0,0
19,"Repatriated travellers",2020-07-30,0,0,0,0,0,0,0
19,"Saskatchewan",2020-07-30,10610,108,204,1,304,0,0
19,"Yukon",2020-07-30,197,0,0,0,3,0,0
20,"Alberta",2020-08-06,57178,653,741,14,1107,0,0
20,"British Columbia",2020-08-06,17976,362,181,1,371,0,0
20,"Canada",2020-08-06,371872,2657,4360,44,6469,0,0
20,"Manitoba",2020-08-06,10416,134,26,0,118,0,0
20,"New Brunswick",2020-08-06,1914,4,0,0,6,0,0
20,"Newfoundland and Labrador",2020-08-06,2766,2,0,0,0,0,0
20,"Northwest Territories",2020-08-06,150,0,0,0,0,0,0
20,"Nova Scotia",2020-08-06,2601,0,2,0,2,0,0
20,"Nunavut",2020-08-06,82,0,0,0,0,0,0
20,"Ontario",2020-08-06,166181,575,843,5,1100,0,0
20,"Prince Edward Island",2020-08-06,1622,5,0,0,0,0,0
20,"Quebec",2020-08-06,101029,813,2384,22,3560,0,0
20,"Repatriated travellers",2020-08-06,0,0,0,0,0,0,0
20,"Saskatchewan",2020-08-06,9693,108,181,2,204,0,0
20,"Yukon",2020-08-06,314,1,2,0,1,0,0
21,"Alberta",2020-08-13,60315,608,535,10,1036,0,0
21,"British Columbia",2020-08-13,23592,549,280,2,578,0,0
21,"Canada",2020-08-13,400752,2646,2674,48,4646,0,0
21,"Manitoba",2020-08-13,12252,185,160,4,218,0,0
21,"New Brunswick",2020-08-13,1904,8,4,0,9,0,0
21,"Newfoundland and Labrador",2020-08-13,2773,0,0,0,2,0,0
21,"Northwest Territories",2020-08-13,139,0,0,0,0,0,0
21,"Nova Scotia",2020-08-13,2889,5,0,0,0,0,0
21,"Nunavut",2020-08-13,85,0,0,0,0,0,0
21,"Ontario",2020-08-13,187218,683,625,10,871,0,0
21,"Prince Edward Island",2020-08-13,1778,3,4,0,5,0,0
21,"Quebec",2020-08-13,97229,503,968,20,1761,0,0
21,"Repatriated travellers",2020-08-13,0,0,0,0,0,0,0
21,"Saskatchewan",2020-08-13,10247,102,96,2,166,0,0
21,"Yukon",2020-08-13,265,0,2,0,0,0,0
22,"Alberta",2020-08-20,65418,709,632,8,1084,0,0
22,"British Columbia",2020-08-20,25670,559,450,5,780,0,0
22,"Canada",2020-08-20,384691,2927,2633,45,4506,0,0
22,"Manitoba",2020-08-20,11659,280,94,1,247,0,0
22,"New Brunswick",2020-08-20,2352,4,8,0,6,0,0
22,"Newfoundland and Labrador",2020-08-20,2765,0,2,0,2,0,0
22,"Northwest Territories",2020-08-20,146,0,0,0,0,0,0
22,"Nova Scotia",2020-08-20,3595,5,4,1,6,0,0
22,"Nunavut",2020-08-20,113,0,0,0,0,0,0
22,"Ontario",2020-08-20,170475,723,648,10,939,0,0
22,"Prince Edward Island",2020-08-20,2066,0,1,0,4,0,0
22,"Quebec",2020-08-20,92157,629,684,18,1289,0,0
22,"Repatriated travellers",2020-08-20,0,0,0,0,0,0,0
22,"Saskatchewan",2020-08-20,8113,18,110,2,149,0,0
22,"Yukon",2020-08-20,153,0,0,0,0,0,0
23,"Alberta",2020-08-27,73402,970,736,7,1158,0,0
23,"British Columbia",2020-08-27,30445,648,406,6,915,0,0
23,"Canada",2020-08-27,414998,3506,2595,41,4866,0,0
23,"Manitoba",2020-08-27,9955,201,154,1,407,0,0
23,"New Brunswick",2020-08-27,2281,2,6,0,7,0,0
23,"Newfoundland and Labrador",2020-08-27,2716,1,0,0,0,0,0
23,"Northwest Territories",2020-08-27,139,0,0,0,0,0,0
23,"Nova Scotia",2020-08-27,5705,4,3,0,5,0,0
23,"Nunavut",2020-08-27,115,0,0,0,0,0,0
23,"Ontario",2020-08-27,188127,859,643,10,1045,0,0
23,"Prince Edward Island",2020-08-27,1927,0,3,0,3,0,0
23,"Quebec",2020-08-27,91422,801,593,17,1268,0,0
23,"Repatriated travellers",2020-08-27,0,0,0,0,0,0,0
23,"Saskatchewan",2020-08-27,8574,20,51,0,58,0,0
23,"Yukon",2020-08-27,201,0,0,0,0,0,0
24,"Alberta",2020-09-03,76023,1011,823,6,1415,0,0
24,"British Columbia",2020-09-03,35880,739,495,4,1187,0,0
24,"Canada",2020-09-03,436024,4371,3221,20,5883,0,0
24,"Manitoba",2020-09-03,10455,121,169,2,457,0,0
24,"New Brunswick",2020-09-03,2646,0,2,0,4,0,0
24,"Newfoundland and Labrador",2020-09-03,2613,1,1,0,1,0,0
24,"Northwest Territories",2020-09-03,140,0,0,0,0,0,0
24,"Nova Scotia",2020-09-03,7412,1,4,0,6,0,0
24,"Nunavut",2020-09-03,146,0,0,0,0,0,0
24,"Ontario",2020-09-03,181174,1131,826,1,1224,0,0
24,"Prince Edward Island",2020-09-03,1994,11,0,0,2,0,0
24,"Quebec",2020-09-03,106432,1310,885,7,1551,0,0
24,"Repatriated travellers",2020-09-03,0,0,0,0,0,0,0
24,"Saskatchewan",2020-09-03,10866,46,16,0,36,0,0
24,"Yukon",2020-09-03,238,0,0,0,0,0,0
25,"Alberta",2020-09-10,91342,937,1021,6,1494,0,0
25,"British Columbia",2020-09-10,36625,807,546,6,1427,0,0
25,"Canada",2020-09-10,503325,5453,4178,43,6747,0,0
25,"Manitoba",2020-09-10,8785,124,245,0,360,0,0
25,"New Brunswick",2020-09-10,2795,2,1,0,3,0,0
25,"Newfoundland and Labrador",2020-09-10,3206,1,1,0,1,0,0
25,"Northwest Territories",2020-09-10,227,0,0,0,0,0,0
25,"Nova Scotia",2020-09-10,6538,0,2,0,2,0,0
25,"Nunavut",2020-09-10,138,0,0,0,0,0,0
25,"Ontario",2020-09-10,198740,1698,913,14,1543,0,0
25,"Prince Edward Island",2020-09-10,1895,2,12,0,11,0,0
25,"Quebec",2020-09-10,142712,1801,1404,17,1847,0,0
25,"Repatriated travellers",2020-09-10,0,0,0,0,0,0,0
25,"Saskatchewan",2020-09-10,10161,81,33,0,59,0,0
25,"Yukon",2020-09-10,212,0,0,0,0,0,0
26,"Alberta",2020-09-17,101046,904,873,6,1447,0,0
26,"British Columbia",2020-09-17,42792,897,1123,8,1724,0,0
26,"Canada",2020-09-17,600426,8006,5339,50,8528,0,0
26,"Manitoba",2020-09-17,9779,185,48,2,293,0,0
26,"New Brunswick",2020-09-17,4042,3,2,0,2,0,0
26,"Newfoundland and Labrador",2020-09-17,4605,1,1,0,1,0,0
26,"Northwest Territories",2020-09-17,490,0,0,0,0,0,0
26,"Nova Scotia",2020-09-17,6325,1,1,0,1,0,0
26,"Nunavut",2020-09-17,148,0,0,0,0,0,0
26,"Ontario",2020-09-17,244742,2704,1355,13,2397,0,0
26,"Prince Edward Island",2020-09-17,2514,1,1,0,1,0,0
26,"Quebec",2020-09-17,170261,3231,1882,21,2553,0,0
26,"Repatriated travellers",2020-09-17,0,0,0,0,0,0,0
26,"Saskatchewan",2020-09-17,13453,79,53,0,109,0,0
26,"Yukon",2020-09-17,200,0,0,0,0,0,0
27,"Alberta",2020-09-24,103942,1030,961,7,1462,0,0
27,"British Columbia",2020-09-24,49363,743,822,7,1397,0,0
27,"Canada",2020-09-24,655984,11005,7183,54,11108,0,0
27,"Manitoba",2020-09-24,14013,319,136,2,449,0,0
27,"New Brunswick",2020-09-24,5518,3,1,0,6,0,0
27,"Newfoundland and Labrador",2020-09-24,5026,2,1,0,1,0,0
27,"Northwest Territories",2020-09-24,353,0,0,0,0,0,0
27,"Nova Scotia",2020-09-24,6625,1,0,0,1,0,0
27,"Nunavut",2020-09-24,115,0,0,0,0,0,0
27,"Ontario",2020-09-24,273168,3623,2307,13,3744,0,0
27,"Prince Edward Island",2020-09-24,2626,1,0,0,1,0,0
27,"Quebec",2020-09-24,180882,5200,2878,25,3917,0,0
27,"Repatriated travellers",2020-09-24,0,0,0,0,0,0,0
27,"Saskatchewan",2020-09-24,14129,83,77,0,130,0,0
27,"Yukon",2020-09-24,220,0,0,0,0,0,0
28,"Alberta",2020-10-01,108225,1292,950,14,1596,0,0
28,"British Columbia",2020-10-01,74582,818,705,10,1290,0,0
28,"Canada",2020-10-01,695738,14365,10695,244,14836,0,0
28,"Manitoba",2020-10-01,13218,285,74,7,621,0,0
28,"New Brunswick",2020-10-01,4410,22,6,0,6,0,0
28,"Newfoundland and Labrador",2020-10-01,5706,3,0,1,3,0,0
28,"Northwest Territories",2020-10-01,263,0,0,0,0,0,0
28,"Nova Scotia",2020-10-01,5671,1,0,0,2,0,0
28,"Nunavut",2020-10-01,195,0,0,0,0,0,0
28,"Ontario",2020-10-01,281634,4235,3706,140,4945,0,0
28,"Prince Edward Island",2020-10-01,2407,2,1,0,2,0,0
28,"Quebec",2020-10-01,185018,7626,5171,72,6227,0,0
28,"Repatriated travellers",2020-10-01,0,0,0,0,0,0,0
28,"Saskatchewan",2020-10-01,14218,81,82,0,144,0,0
28,"Yukon",2020-10-01,145,0,0,0,0,0,0
29,"Alberta",2020-10-08,99343,1845,1060,6,2099,0,0
29,"British Columbia",2020-10-08,69859,936,816,6,1423,0,0
29,"Canada",2020-10-08,683000,16264,13685,123,18466,0,0
29,"Manitoba",2020-10-08,18221,647,66,10,863,0,0
29,"New Brunswick",2020-10-08,6366,70,2,0,24,0,0
29,"Newfoundland and Labrador",2020-10-08,4360,6,2,0,4,0,0
29,"Northwest Territories",2020-10-08,209,0,0,0,0,0,0
29,"Nova Scotia",2020-10-08,4901,3,2,0,3,0,0
29,"Nunavut",2020-10-08,156,0,0,0,0,0,0
29,"Ontario",2020-10-08,292821,5468,4899,29,5412,0,0
29,"Prince Edward Island",2020-10-08,2395,2,2,0,3,0,0
29,"Quebec",2020-10-08,168964,7080,6748,71,8492,0,0
29,"Repatriated travellers",2020-10-08,0,0,0,0,0,0,0
29,"Saskatchewan",2020-10-08,15226,205,88,1,143,0,0
29,"Yukon",2020-10-08,212,0,0,0,0,0,0
30,"Alberta",2020-10-15,97095,2203,1511,9,2738,0,0
30,"British Columbia",2020-10-15,58822,1165,881,6,1527,0,0
30,"Canada",2020-10-15,614353,16973,14397,170,20508,0,0
30,"Manitoba",2020-10-15,15704,701,295,6,1527,0,0
30,"New Brunswick",2020-10-15,6423,27,23,2,89,0,0
30,"Newfoundland and Labrador",2020-10-15,3900,4,3,0,9,0,0
30,"Northwest Territories",2020-10-15,298,3,0,0,0,0,0
30,"Nova Scotia",2020-10-15,4913,5,4,0,3,0,0
30,"Nunavut",2020-10-15,102,0,0,0,0,0,0
30,"Ontario",2020-10-15,252159,5273,4813,50,5848,0,0
30,"Prince Edward Island",2020-10-15,2123,1,1,0,3,0,0
30,"Quebec",2020-10-15,156069,7294,6784,97,8491,0,0
30,"Repatriated travellers",2020-10-15,0,0,0,0,0,0,0
30,"Saskatchewan",2020-10-15,16571,297,82,0,271,0,0
30,"Yukon",2020-10-15,171,2,0,0,0,0,0
31,"Alberta",2020-10-22,100694,3163,1725,17,3519,0,0
31,"British Columbia",2020-10-22,60639,1818,1251,5,1961,0,0
31,"Canada",2020-10-22,616789,19226,15119,203,23446,0,0
31,"Manitoba",2020-10-22,15788,1075,497,18,1806,0,0
31,"New Brunswick",2020-10-22,6229,18,61,2,81,0,0
31,"Newfoundland and Labrador",2020-10-22,3936,4,9,0,9,0,0
31,"Northwest Territories",2020-10-22,351,1,3,0,3,0,0
31,"Nova Scotia",2020-10-22,4969,5,5,0,4,0,0
31,"Nunavut",2020-10-22,133,0,0,0,0,0,0
31,"Ontario",2020-10-22,247042,6199,4978,46,6355,0,0
31,"Prince Edward Island",2020-10-22,2815,0,2,0,3,0,0
31,"Quebec",2020-10-22,155866,6526,6371,115,9194,0,0
31,"Repatriated travellers",2020-10-22,0,0,0,0,0,0,0
31,"Saskatchewan",2020-10-22,18142,412,215,0,509,0,0
31,"Yukon",2020-10-22,246,5,2,0,2,0,0
32,"Alberta",2020-10-29,85107,3882,2415,30,4921,0,0
32,"British Columbia",2020-10-29,59919,2260,1415,12,2399,0,0
32,"Canada",2020-10-29,593895,22632,17170,304,27224,0,0
32,"Manitoba",2020-10-29,22174,2050,586,26,2409,0,0
32,"New Brunswick",2020-10-29,3840,10,29,0,41,0,0
32,"Newfoundland and Labrador",2020-10-29,3720,1,2,0,4,0,0
32,"Northwest Territories",2020-10-29,245,1,1,0,2,0,0
32,"Nova Scotia",2020-10-29,5127,16,2,0,4,0,0
32,"Nunavut",2020-10-29,199,0,0,0,0,0,0
32,"Ontario",2020-10-29,238879,6807,5886,74,7543,0,0
32,"Prince Edward Island",2020-10-29,2406,0,1,0,0,0,0
32,"Quebec",2020-10-29,155591,7104,6463,161,9188,0,0
32,"Repatriated travellers",2020-10-29,0,0,0,0,0,0,0
32,"Saskatchewan",2020-10-29,16425,500,367,0,707,0,0
32,"Yukon",2020-10-29,158,1,3,1,6,0,0
33,"Alberta",2020-11-05,87550,5098,2533,40,7032,0,0
33,"British Columbia",2020-11-05,65576,3639,1045,11,3481,0,0
33,"Canada",2020-11-05,614499,29378,17162,349,33726,0,0
33,"Manitoba",2020-11-05,25175,2557,617,36,4166,0,0
33,"New Brunswick",2020-11-05,3866,8,20,0,28,0,0
33,"Newfoundland and Labrador",2020-11-05,4077,6,2,0,5,0,0
33,"Northwest Territories",2020-11-05,232,1,1,0,0,0,0
33,"Nova Scotia",2020-11-05,6510,16,15,0,18,0,0
33,"Nunavut",2020-11-05,166,3,0,0,0,0,0
33,"Ontario",2020-11-05,239857,8517,6114,93,8323,0,0
33,"Prince Edward Island",2020-11-05,2164,4,0,0,0,0,0
33,"Quebec",2020-11-05,163420,8611,6463,165,9794,0,0
